stack_mode,position,villain_position,facing_action,hand_class,fold_freq,call_freq,raise_freq,raise_size,valid
100BB,UTG,UTG,THREE_BET,J3s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,J2s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T9s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T8s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T7s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T6s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T5s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T4s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T3s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T2s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,98s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,97s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,96s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,95s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,94s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,93s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,92s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,87s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,86s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,85s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,84s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,83s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,82s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,76s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,75s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,74s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,73s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,72s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,65s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,64s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,63s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,62s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,54s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,53s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,52s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,43s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,42s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,32s,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,AKo,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,AQo,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,AJo,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,ATo,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,A9o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,A8o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,A7o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,A6o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,A5o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,A4o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,A3o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,A2o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,KQo,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,KJo,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,KTo,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,K9o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,K8o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,K7o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,K6o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,K5o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,K4o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,K3o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,K2o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,QJo,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,QTo,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,Q9o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,Q8o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,Q7o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,Q6o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,Q5o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,Q4o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,Q3o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,Q2o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,JTo,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,J9o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,J8o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,J7o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,J6o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,J5o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,J4o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,J3o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,J2o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T9o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T8o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T7o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T6o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T5o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T4o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T3o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,T2o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,98o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,97o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,96o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,95o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,94o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,93o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,92o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,87o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,86o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,85o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,84o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,83o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,82o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,76o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,75o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,74o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,73o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,72o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,65o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,64o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,63o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,62o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,54o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,53o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,52o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,43o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,42o,0,0,0,NONE,0
100BB,UTG,UTG,THREE_BET,32o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,AA,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,KK,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,QQ,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,JJ,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,TT,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,99,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,88,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,77,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,66,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,55,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,44,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,33,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,22,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,AKs,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,AQs,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,AJs,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,ATs,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A9s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A8s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A7s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A6s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A5s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A4s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A3s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A2s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,KQs,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,KJs,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,KTs,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K9s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K8s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K7s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K6s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K5s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K4s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K3s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K2s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,QJs,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,QTs,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q9s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q8s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q7s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q6s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q5s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q4s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q3s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q2s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,JTs,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J9s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J8s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J7s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J6s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J5s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J4s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J3s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J2s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T9s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T8s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T7s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T6s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T5s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T4s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T3s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T2s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,98s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,97s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,96s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,95s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,94s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,93s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,92s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,87s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,86s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,85s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,84s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,83s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,82s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,76s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,75s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,74s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,73s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,72s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,65s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,64s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,63s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,62s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,54s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,53s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,52s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,43s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,42s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,32s,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,AKo,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,AQo,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,AJo,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,ATo,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A9o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A8o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A7o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A6o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A5o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A4o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A3o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,A2o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,KQo,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,KJo,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,KTo,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K9o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K8o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K7o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K6o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K5o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K4o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K3o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,K2o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,QJo,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,QTo,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q9o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q8o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q7o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q6o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q5o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q4o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q3o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,Q2o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,JTo,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J9o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J8o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J7o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J6o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J5o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J4o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J3o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,J2o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T9o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T8o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T7o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T6o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T5o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T4o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T3o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,T2o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,98o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,97o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,96o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,95o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,94o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,93o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,92o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,87o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,86o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,85o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,84o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,83o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,82o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,76o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,75o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,74o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,73o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,72o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,65o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,64o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,63o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,62o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,54o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,53o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,52o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,43o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,42o,0,0,0,NONE,0
100BB,UTG,HJ,UNOPENED,32o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,AA,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,KK,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,QQ,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,JJ,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,TT,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,99,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,88,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,77,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,66,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,55,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,44,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,33,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,22,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,AKs,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,AQs,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,AJs,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,ATs,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A9s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A8s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A7s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A6s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A5s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A4s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A3s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A2s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,KQs,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,KJs,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,KTs,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K9s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K8s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K7s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K6s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K5s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K4s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K3s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K2s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,QJs,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,QTs,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,Q9s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,Q8s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,Q7s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,Q6s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,Q5s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,Q4s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,Q3s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,Q2s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,JTs,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,J9s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,J8s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,J7s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,J6s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,J5s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,J4s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,J3s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,J2s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,T9s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,T8s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,T7s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,T6s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,T5s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,T4s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,T3s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,T2s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,98s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,97s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,96s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,95s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,94s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,93s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,92s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,87s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,86s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,85s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,84s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,83s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,82s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,76s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,75s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,74s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,73s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,72s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,65s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,64s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,63s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,62s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,54s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,53s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,52s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,43s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,42s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,32s,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,AKo,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,AQo,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,AJo,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,ATo,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A9o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A8o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A7o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A6o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A5o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A4o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A3o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,A2o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,KQo,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,KJo,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,KTo,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K9o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K8o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K7o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K6o,0,0,0,NONE,0
100BB,UTG,HJ,ONE_RAISE,K5o,0,0,0,NONE,0
